CosmicID	Cell.line.name	Primary_Site_GDSC1	Primary_Site_GDSC2	TCGA_label	Comment	MMR	Screen_Medium
753531	BB30-HNC	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
753532	BB49-HNC	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
753535	BHY	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1290724	BICR10	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1240121	BICR22	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1290725	BICR31	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1240122	BICR78	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
753538	Ca9-22	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
910916	CAL-27	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
753541	CAL-33	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
906837	Detroit562	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
910936	DOK	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
906863	FADU	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1240140	H3118	aero_dig_tract	head and neck		parotid gland tumour	MSS/MSI-L	R
907059	HN	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
924111	HO-1-N-1	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12+10
753561	HO-1-u-1	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12+10
753562	HSC-2	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
907062	HSC-4	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1240161	JHU-011	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1240162	JHU-022	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1298215	KON	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
753570	KOSC-2	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
753583	LB771-HNC	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1298362	OSC-19	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1240196	OSC-20	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1240204	PCI-15A	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1298529	PCI-30	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1240205	PCI-38	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1298531	PCI-4B	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1240206	PCI-6A	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
1240207	PE-CA-PJ15	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
909700	RPMI-2650	aero_dig_tract	head and neck	HNSC	nasal squamous cell carcinoma	MSS/MSI-L	D/F12
909708	SAS	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1299050	SAT	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
910911	SCC-15	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
910701	SCC-25	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
910904	SCC-4	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12+10
909709	SCC-9	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	D/F12
1299059	SKN-3	aero_dig_tract	head and neck	HNSC		MSS/MSI-L	R
906817	COLO-680N	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
753555	EC-GI-10	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
1503366	ESO26	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1503367	ESO51	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1503361	FLO-1	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
753559	HCE-4	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
1503368	KYAE-1	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
753573	KYSE-140	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
907317	KYSE-150	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
907318	KYSE-180	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1240167	KYSE-220	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
907319	KYSE-270	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
907320	KYSE-450	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1298222	KYSE-50	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
907321	KYSE-510	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
753575	KYSE-520	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
753576	KYSE-70	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1503363	OACM5-1	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1503362	OACp4C	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
910079	OE19	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1298359	OE21	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
910549	OE33	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
1503365	SK-GT-4	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
753621	TE-1	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
753622	TE-10	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
946354	TE-11	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
946356	TE-12	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
753614	TE-15	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
1503371	TE-4	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	R
946355	TE-6	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
753623	TE-8	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
946353	TE-9	aero_dig_tract	oesophagus	ESCA		MSS/MSI-L	D/F12
910688	CESS	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
910566	CMK	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
753548	CTV-1	leukemia	acute_myeloid_leukaemia	LAML		MSI-H	R
906870	GDM-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
907053	HEL	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
905938	HL-60	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
907275	KASUMI-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
907278	KG-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
907280	KMOE-2	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
1330942	ME-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
908141	ML-2	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
908148	MONO-MAC-6	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
1323913	NB4	leukemia	acute_myeloid_leukaemia	LAML	#N/A	MSS/MSI-L	R
908448	NKM-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
908451	NOMO-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
910947	OCI-AML2	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
1290455	OCI-AML3	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
1330983	OCI-AML5	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
1330985	OCI-M1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
909253	P31-FUJ	leukemia	acute_myeloid_leukaemia	LAML		MSI-H	R
1330991	PL-21	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
910545	QIMR-WIL	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
909715	SIG-M5	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	D/F12
909771	THP-1	leukemia	acute_myeloid_leukaemia	LAML		MSS/MSI-L	R
907273	KARPAS-299	lymphoma	anaplastic_large_cell_lymphoma			MSS/MSI-L	R
909742	SU-DHL-1	lymphoma	anaplastic_large_cell_lymphoma			MSS/MSI-L	R
910705	BALL-1	leukemia	B_cell_leukemia			MSS/MSI-L	R
1327774	KARPAS-231	leukemia	B_cell_leukemia			MSS/MSI-L	R
1330933	KOPN-8	leukemia	B_cell_leukemia			MSS/MSI-L	R
908132	MHH-CALL-2	leukemia	B_cell_leukemia			MSS/MSI-L	R
908136	MHH-PREB-1	leukemia	B_cell_leukemia			MSI-H	R
908143	MN-60	leukemia	B_cell_leukemia			MSI-H	D/F12
908158	NALM-6	leukemia	B_cell_leukemia			MSI-H	R
1330994	RCH-ACV	leukemia	B_cell_leukemia			MSS/MSI-L	R
909696	REH	leukemia	B_cell_leukemia			MSI-H	R
1331025	ROS-50	leukemia	B_cell_leukemia			MSS/MSI-L	R
910209	SUP-B8	leukemia	B_cell_leukemia			MSS/MSI-L	R
909777	U-698-M	leukemia	B_cell_leukemia			MSS/MSI-L	R
910935	A3-KAW	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
910934	A4-Fuk	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
910919	BC-1	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
910918	BC-3	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
906807	CRO-AP2	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
949088	CTB-1	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
906842	DOHH-2	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1297449	Farage	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1303897	GRANTA-519	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	D/F12
907063	HT	lymphoma	B_cell_lymphoma	DLBC		MSI-H	R
1327765	JEKO-1	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1327768	JM1	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	D/F12
1327769	JSC-1	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1327773	KARPAS-1106P	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
907274	KARPAS-422	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
907799	MC116	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1330982	NU-DUL-1	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1330984	OCI-LY-19	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	D/F12
1330995	RC-K8	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
910861	RL	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
910930	SCC-3	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331032	SLVL	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331033	SU-DHL-10	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331034	SU-DHL-16	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331035	SU-DHL-4	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331036	SU-DHL-5	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331037	SU-DHL-6	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331038	SU-DHL-8	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331045	TK	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
909773	TUR	lymphoma	B_cell_lymphoma	DLBC		MSI-H	R
1331048	VAL	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
1331050	WSU-DLCL2	lymphoma	B_cell_lymphoma	DLBC		MSS/MSI-L	R
910706	BL-41	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
910703	CA46	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
906831	Daudi	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
906838	DG-75	lymphoma	Burkitt_lymphoma			MSI-H	R
906846	EB2	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
906847	EB-3	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
1303896	GA-10	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
907268	JiyoyeP-2003	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
908159	NAMALWA	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
1330987	P32-ISH	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
909262	Raji	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
910401	Ramos-2G6-4C10	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
910906	ST486	lymphoma	Burkitt_lymphoma			MSS/MSI-L	R
910710	BV-173	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	R
910951	CML-T1	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	D/F12
906855	EM-2	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	R
1327771	JURL-MK1	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	R
905940	K-562	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	D/F12
1330931	KCL-22	leukemia	chronic_myeloid_leukaemia	LCML		MSI-H	R
907311	KU812	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	R
907783	LAMA-84	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	R
910544	RPMI-8866	leukemia	chronic_myeloid_leukaemia	LCML		MSS/MSI-L	R
1295741	AMO-1	myeloma	haematopoietic_neoplasm other	MM	plasmacytoma	MSS/MSI-L	R
906856	EoL-1-cell	leukemia	haematopoietic_neoplasm other		eosinophilic leukaemia	MSS/MSI-L	R
1327766	JJN-3	myeloma	haematopoietic_neoplasm other	MM	Plasma cell leukemia	MSS/MSI-L	D/F12
1327775	KARPAS-620	myeloma	haematopoietic_neoplasm other	MM	Plasma cell leukemia	MSS/MSI-L	R
683665	MC-CAR	myeloma	haematopoietic_neoplasm other	MM	plasmacytoma	MSS/MSI-L	D/F12
909722	SKM-1	leukemia	haematopoietic_neoplasm other		myelomonocytic leukemia in myelodysplastic syndrome	MSS/MSI-L	R
907044	HC-1	leukemia	hairy_cell_leukaemia			MSS/MSI-L	R
908142	MLMA	leukemia	hairy_cell_leukaemia			MSS/MSI-L	R
908149	Mo-T	leukemia	hairy_cell_leukaemia			MSS/MSI-L	D/F12
924110	HDLM-2	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
1322218	Hs-445	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
909976	KM-H2	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
1330935	L-1236	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
907322	L-428	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
907323	L-540	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
909701	RPMI-6666	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
1331039	SUP-HD1	lymphoma	Hodgkin_lymphoma			MSS/MSI-L	R
907300	KY821	leukemia	leukemia	LAML	Acute leukaemia of ambiguous lineage	MSS/MSI-L	R
908156	MV-4-11	leukemia	leukemia		biphenotypic B-myelomonocytic leukemia	MSS/MSI-L	D/F12
1330960	MY-M12	leukemia	leukemia	ALL	 acute biphenotypic leukemia	MSS/MSI-L	R
906800	697	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
910944	ALL-PO	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
906763	BE-13	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
905952	CCRF-CEM	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
906877	GR-ST	leukemia	lymphoblastic_leukemia	ALL		MSI-H	R
949153	HAL-01	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
907272	KARPAS-45	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
907277	KE-37	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
907787	LC4-1	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	R
905958	MOLT-4	leukemia	lymphoblastic_leukemia	ALL		MSI-H	R
909252	P30-OHK	leukemia	lymphoblastic_leukemia	ALL		MSI-H	R
1247871	SUP-B15	leukemia	lymphoblastic_leukemia	ALL		MSS/MSI-L	D/F12
910687	ATN-1	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
907789	LOUCY	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
908146	MOLT-13	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSI-H	R
908147	MOLT-16	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
909251	P12-ICHIKAWA	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
909260	PF-382	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
909702	RPMI-8402	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
909743	SUP-T1	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
909762	TALL-1	leukemia	lymphoblastic_T_cell_leukaemia	ALL		MSS/MSI-L	R
906836	DEL	lymphoma	lymphoid_neoplasm other		malignant histiocytosis	MSS/MSI-L	R
906854	EHEB	lymphoma	lymphoid_neoplasm other	CLL		MSS/MSI-L	R
1297447	EJM	myeloma	lymphoid_neoplasm other	MM	IgG lambda myeloma plasma cell line	MSS/MSI-L	D/F12
907043	H9	lymphoma	lymphoid_neoplasm other		cutaneous T-cell lymphoma	MSS/MSI-L	R
907269	JVM-2	lymphoma	lymphoid_neoplasm other	CLL		MSS/MSI-L	R
907270	JVM-3	lymphoma	lymphoid_neoplasm other	CLL		MSS/MSI-L	R
905965	SR	lymphoma	lymphoid_neoplasm other		large cell immunoblastic lymphoma	MSS/MSI-L	R
1331049	WIL2-NS	lymphoma	lymphoid_neoplasm other		A non secreting B lymphocyte variant of WIL-2, which was originally isolated from the spleen of a Caucasian male with hereditary spherocytic anaemia.	MSS/MSI-L	R
909785	WSU-NHL	lymphoma	lymphoid_neoplasm other		nodular follicular lymphoma	MSI-H	R
946358	YT	lymphoma	lymphoid_neoplasm other	ALL		MSS/MSI-L	D/F12
906765	ARH-77	myeloma	myeloma	MM	Plasma cell leukemia	MSS/MSI-L	R
753563	IM-9	myeloma	myeloma	MM	? this line has been shown to be an EBV-transformed B lymphoblastoid cell line	MSS/MSI-L	R
907281	KMS-12-BM	myeloma	myeloma	MM		MSS/MSI-L	R
924239	L-363	myeloma	myeloma	MM	Plasma cell leukemia	MSS/MSI-L	R
907791	LP-1	myeloma	myeloma	MM		MSS/MSI-L	D/F12
1659818	MM1S	myeloma	myeloma	MM		MSS/MSI-L	R
1330950	MOLP-8	myeloma	myeloma	MM		MSS/MSI-L	R
724825	NCI-H929	myeloma	myeloma	MM		MSS/MSI-L	R
909249	OPM-2	myeloma	myeloma	MM		MSS/MSI-L	R
905964	RPMI-8226	myeloma	myeloma	MM		MSS/MSI-L	R
753612	SK-MM-2	myeloma	myeloma	MM		MSS/MSI-L	R
753615	U-266	myeloma	myeloma	MM		MSS/MSI-L	R
1295740	ALL-SIL	leukemia	T_cell_leukemia	ALL		MSS/MSI-L	R
1297446	DND-41	leukemia	T_cell_leukemia	ALL		MSI-H	R
907056	HH	leukemia	T_cell_leukemia	ALL	T cell  leukemia/lymphoma	MSS/MSI-L	R
998184	JURKAT	leukemia	T_cell_leukemia	ALL		MSI-H	R
1290795	CS1	bone	bone_other			MSS/MSI-L	R
909717	SJSA-1	bone	bone_other			MSS/MSI-L	R
1290765	CAL-78	bone	chondrosarcoma			MSS/MSI-L	R+10
1303912	CHSA8926	bone	chondrosarcoma			MSS/MSI-L	R
907290	H-EMC-SS	bone	chondrosarcoma			MSS/MSI-L	D/F12+10
753539	CADO-ES1	bone	ewings_sarcoma			MSS/MSI-L	R
949158	ES1	bone	ewings_sarcoma			MSS/MSI-L	R
684055	ES3	bone	ewings_sarcoma			MSS/MSI-L	R
949156	ES4	bone	ewings_sarcoma			MSS/MSI-L	R
684057	ES5	bone	ewings_sarcoma			MSS/MSI-L	R
949157	ES6	bone	ewings_sarcoma			MSS/MSI-L	R
684059	ES7	bone	ewings_sarcoma			MSS/MSI-L	R
949155	ES8	bone	ewings_sarcoma			MSS/MSI-L	R
684062	EW-11	bone	ewings_sarcoma			MSS/MSI-L	R
949162	EW-12	bone	ewings_sarcoma			MSS/MSI-L	R
949166	EW-13	bone	ewings_sarcoma			MSS/MSI-L	R
949165	EW-16	bone	ewings_sarcoma			MSS/MSI-L	R
949164	EW-18	bone	ewings_sarcoma			MSS/MSI-L	R
949167	EW-22	bone	ewings_sarcoma			MSS/MSI-L	R
949168	EW-24	bone	ewings_sarcoma			MSS/MSI-L	R
949161	EW-3	bone	ewings_sarcoma			MSS/MSI-L	R
949160	EW-7	bone	ewings_sarcoma			MSS/MSI-L	R
908134	MHH-ES-1	bone	ewings_sarcoma			MSS/MSI-L	R
684072	SK-ES-1	bone	ewings_sarcoma			MSS/MSI-L	R
909731	SK-PN-DW	bone	ewings_sarcoma			MSS/MSI-L	D/F12
1240221	TC-71	bone	ewings_sarcoma			MSS/MSI-L	D/F12
906827	CAL-72	bone	osteosarcoma			MSS/MSI-L	D/F12
1290807	G-292-Clone-A141B1	bone	osteosarcoma		#N/A	MSS/MSI-L	R
907060	HOS	bone	osteosarcoma			MSS/MSI-L	D/F12
909977	HuO-3N1	bone	osteosarcoma			MSS/MSI-L	R+10
907072	HuO9	bone	osteosarcoma			MSS/MSI-L	R
908131	MG-63	bone	osteosarcoma			MSS/MSI-L	D/F12
925345	NOS-1	bone	osteosarcoma			MSS/MSI-L	R
910849	NY	bone	osteosarcoma			MSS/MSI-L	D/F12
909707	Saos-2	bone	osteosarcoma			MSS/MSI-L	R
909776	U-2-OS	bone	osteosarcoma			MSS/MSI-L	R
910704	AU565	breast	breast	BRCA		MSS/MSI-L	R
906801	BT-20	breast	breast	BRCA		MSS/MSI-L	D/F12
946359	BT-474	breast	breast	BRCA		MSS/MSI-L	R
949093	BT-483	breast	breast	BRCA		MSS/MSI-L	R
905951	BT-549	breast	breast	BRCA		MSS/MSI-L	R
906826	CAL-120	breast	breast	BRCA		MSS/MSI-L	D/F12
924106	CAL-148	breast	breast	BRCA		MSS/MSI-L	D/F12
910927	CAL-51	breast	breast	BRCA		MSS/MSI-L	D/F12
910852	CAL-85-1	breast	breast	BRCA		MSS/MSI-L	D/F12
946382	CAMA-1	breast	breast	BRCA		MSS/MSI-L	D/F12
906812	COLO-824	breast	breast	BRCA		MSS/MSI-L	R
906844	DU-4475	breast	breast	BRCA		MSS/MSI-L	R
906851	EFM-19	breast	breast	BRCA		MSS/MSI-L	R
1290798	EFM-192A	breast	breast	BRCA		MSS/MSI-L	R
906862	EVSA-T	breast	breast	BRCA		MSS/MSI-L	D/F12
749710	HCC1143	breast	breast	BRCA		MSS/MSI-L	R
749711	HCC1187	breast	breast	BRCA		MSS/MSI-L	R
749712	HCC1395	breast	breast	BRCA		MSS/MSI-L	R
907045	HCC1419	breast	breast	BRCA		MSS/MSI-L	R
1290905	HCC1428	breast	breast	BRCA		MSS/MSI-L	R
1303900	HCC1500	breast	breast	BRCA		MSS/MSI-L	R
907046	HCC1569	breast	breast	BRCA		MSI-H	R
749713	HCC1599	breast	breast	BRCA		MSS/MSI-L	R
907047	HCC1806	breast	breast		acantholytic squamous carcinoma	MSS/MSI-L	R
749714	HCC1937	breast	breast	BRCA		MSS/MSI-L	R
749709	HCC1954	breast	breast	BRCA		MSS/MSI-L	R
1290906	HCC202	breast	breast	BRCA		MSS/MSI-L	R
749715	HCC2157	breast	breast	BRCA		MSS/MSI-L	D/F12
749716	HCC2218	breast	breast	BRCA		MSS/MSI-L	R
749717	HCC38	breast	breast	BRCA		MSS/MSI-L	R
907048	HCC70	breast	breast	BRCA		MSS/MSI-L	R
1290922	HDQ-P1	breast	breast	BRCA		MSS/MSI-L	D/F12
905957	Hs-578-T	breast	breast	BRCA		MSS/MSI-L	D/F12
905946	MCF7	breast	breast	BRCA		MSS/MSI-L	D/F12
925338	MDA-MB-157	breast	breast	BRCA		MSS/MSI-L	D/F12
908120	MDA-MB-175-VII	breast	breast	BRCA		MSS/MSI-L	D/F12
905960	MDA-MB-231	breast	breast	BRCA		MSS/MSI-L	D/F12
1330941	MDA-MB-330	breast	breast	BRCA	lobular carcinoma	MSS/MSI-L	D/F12
908121	MDA-MB-361	breast	breast	BRCA		MSS/MSI-L	D/F12+10
924240	MDA-MB-415	breast	breast	BRCA		MSS/MSI-L	D/F12
1240172	MDA-MB-436	breast	breast	BRCA		MSS/MSI-L	D/F12
908122	MDA-MB-453	breast	breast	BRCA		MSS/MSI-L	D/F12
908123	MDA-MB-468	breast	breast	BRCA		MSS/MSI-L	D/F12
910948	MFM-223	breast	breast	BRCA		MSS/MSI-L	D/F12
908151	MRK-nu-1	breast	breast	BRCA		MSS/MSI-L	D/F12
909256	OCUB-M	breast	breast	BRCA		MSS/MSI-L	D/F12
905945	T47D	breast	breast	BRCA		MSS/MSI-L	R
910910	UACC-812	breast	breast	BRCA		MSS/MSI-L	D/F12
909778	UACC-893	breast	breast	BRCA		MSS/MSI-L	D/F12
1303911	YMB-1-E	breast	breast	BRCA		MSS/MSI-L	R
909907	ZR-75-30	breast	breast	BRCA		MSS/MSI-L	R
906853	EGI-1	digestive_system	biliary_tract			MSS/MSI-L	D/F12
906861	ETK-1	digestive_system	biliary_tract			MSS/MSI-L	R
907069	HuCCT1	digestive_system	biliary_tract			MSS/MSI-L	R
909769	TGBC1TKB	digestive_system	biliary_tract			MSS/MSI-L	D/F12
910695	TGBC24TKB	digestive_system	biliary_tract			MSS/MSI-L	D/F12
907073	HUTU-80	digestive_system	digestive_system_other		duodenum adenocarcinoma	MSS/MSI-L	D/F12
910700	C2BBe1	large_intestine	large_intestine	COREAD		MSS/MSI-L	D/F12
924108	CaR-1	large_intestine	large_intestine	COREAD		MSS/MSI-L	D/F12
1240123	CCK-81	large_intestine	large_intestine	COREAD		MSI-H	R
1290769	CL-11	large_intestine	large_intestine	COREAD		MSS/MSI-L	D/F12
1240124	CL-40	large_intestine	large_intestine	COREAD		MSS/MSI-L	D/F12
905961	COLO-205	large_intestine	large_intestine	COREAD		MSS/MSI-L	R
910569	COLO-320-HSR	large_intestine	large_intestine	COREAD		MSS/MSI-L	R
910689	COLO-678	large_intestine	large_intestine	COREAD		MSS/MSI-L	R
910554	CW-2	large_intestine	large_intestine	COREAD		MSI-H	R
1789883	DIFI	large_intestine	large_intestine	COREAD		MSS/MSI-L	D/F12
907291	GP5d	large_intestine	large_intestine	COREAD		MSI-H	D/F12
905971	HCC2998	large_intestine	large_intestine	COREAD		MSS/MSI-L	R
1290907	HCC-56	large_intestine	large_intestine	COREAD		MSS/MSI-L	R
905936	HCT-116	large_intestine	large_intestine	COREAD		MSI-H	R
905937	HCT-15	large_intestine	large_intestine	COREAD		MSI-H	R
907289	HT-115	large_intestine	large_intestine	COREAD		MSS/MSI-L	D/F12
